task_id,family,route,signature_lane,primary_category,transformations,estimated_complexity,grid_size_changed,current_cost,current_points,strict_cost,gain_to_600,gain_to_250,teacher_gain_vs_strict,compiler_lane,compiler_priority_score,next_action,lowering_bias,risk_note
100,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Filling Regions | Object Detection,4,True,6536,16.21491936346016,6536,2.3881509813236903,3.2636197186775924,0.0,CROP_SHAPE_COMPILER,20.33078083735775,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
121,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Object Detection,4,True,6530,16.215837777729526,6530,2.387232567054326,3.2627013044082283,0.0,CROP_SHAPE_COMPILER,20.325270351741565,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
200,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Line Extrapolation | Object Detection | Shifting | Sorting | Translation,7,False,8306,15.975266575809302,8306,2.62780376897455,3.503272506328452,0.0,LOCAL_PREDICATE_FILL_COMPILER,20.268697563262908,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
388,crop_resize,crop_or_resize,,Spatial_and_Geometric,Color Mapping | Cropping | Symmetry Completion | Tiling,4,True,6468,16.225377779303003,6468,2.3776925654808494,3.2531613028347515,0.0,CROP_SHAPE_COMPILER,20.268030342300705,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
314,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,5,False,8594,15.941180435665059,8594,2.661889909118793,3.537358646472695,0.42919094358891563,COLOR_ROLE_COMPILER,20.11700081951174,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
263,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Object Detection | Outlier Detection | Symmetry Completion,6,True,8054,16.006075858588602,8054,2.59699448619525,3.472463223549152,0.0,CROP_SHAPE_COMPILER,20.083841866587107,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
42,signature_lookup_current,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity | Object Detection,6,False,8518,15.950063149516842,8518,2.6530071952670102,3.5284759326209123,0.38725899232493965,OBJECT_MOVE_COMPILER,20.00080660950508,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
176,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Sorting,6,False,7920,16.022853515191528,7920,2.580216829592324,3.455685566946226,0.0,LOCAL_PREDICATE_FILL_COMPILER,19.98317592696955,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
372,crop_resize,crop_or_resize,,Object_Based,Gravity | Translation,6,False,7880,16.027916817148075,7880,2.575153527635777,3.450622264989679,0.0,CROP_SHAPE_COMPILER,19.95279611523027,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
302,signature_lookup_current,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shape Matching,6,False,7796,16.03863393937255,7796,2.5644364054113034,3.4399051427652054,0.04097700054709108,LOCAL_PREDICATE_FILL_COMPILER,19.949958882704067,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
336,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Filling Regions | Flood Fill,4,False,6036,16.294503180112258,6036,2.3085671646715937,3.184035902025496,0.0,LOCAL_PREDICATE_FILL_COMPILER,19.85327793744517,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
43,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Translation,3,False,7119,16.129477454896126,7119,2.473592889887726,3.3490616272416283,0.0,OBJECT_MOVE_COMPILER,19.843432288741965,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
180,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Object Detection,7,True,7450,16.084030688626395,7450,2.5190396561574566,3.3945083935113587,0.0,CROP_SHAPE_COMPILER,19.616112886360348,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
7,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Tiling,5,False,7271,16.108350887349943,7271,2.4947194574339093,3.3701881947878114,0.0,LOCAL_PREDICATE_FILL_COMPILER,19.470191694019064,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
348,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shifting | Sorting | Symmetry Completion | Translation,7,False,7207,16.11719194507556,7207,2.485878399708291,3.361347137062193,0.0,LOCAL_PREDICATE_FILL_COMPILER,19.417145347665354,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
60,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Sorting,4,False,5581,16.372876749211567,5581,2.2301935955722847,3.1056623329261868,0.0,LOCAL_PREDICATE_FILL_COMPILER,19.383036522849316,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
254,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Gravity | Object Detection,6,False,7956,16.018318360026136,7956,2.584751984757716,3.460220722111618,0.0,OBJECT_MOVE_COMPILER,19.010386857961905,profile examples and synthesize nonlookup rule,"component bbox extraction, anchor offset, sparse copy/erase",medium-high: dynamic object selection may be expensive
352,point_to_line_pattern,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Gravity | Object Detection | Translation,6,False,6626,16.20124341714016,6626,2.401826927643693,3.2772956649975953,0.0,LOCAL_PREDICATE_FILL_COMPILER,18.912836515277768,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
394,crop_resize,crop_or_resize,,Pattern_Recognition,Color Mapping | Cropping | Filling Regions | Outlier Detection,4,True,4753,16.53346872338599,4753,2.0696016213978616,2.9450703587517637,0.0,CROP_SHAPE_COMPILER,18.419484677802778,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
273,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Shape Matching,5,False,5937,16.311040765729324,5937,2.292029579054528,3.1674983164084303,0.0,LOCAL_PREDICATE_FILL_COMPILER,18.254052423742777,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
160,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection,4,False,4586,16.56923653658215,4586,2.0338338082017025,2.9093025455556045,0.0,LOCAL_PREDICATE_FILL_COMPILER,18.204877798625823,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
48,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Object Detection | Outlier Detection,6,True,5609,16.367872270491663,5609,2.235198074292189,3.110666811646091,0.0,CROP_SHAPE_COMPILER,17.91306339516874,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
226,region_partition_fill,sparse_edit_or_object_completion,,Pattern_Recognition,Color Mapping | Filling Regions | Object Detection | Sorting,6,False,5559,16.37682648504653,5559,2.2262438597373233,3.1017125970912254,0.0,LOCAL_PREDICATE_FILL_COMPILER,17.859338107839548,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
321,crop_resize,crop_or_resize,,Object_Based,Color Mapping | Cropping | Object Detection,6,True,5511,16.385498626116764,5511,2.217571718667088,3.09304045602099,0.0,CROP_SHAPE_COMPILER,17.807305261418136,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
10,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Object Detection | Sorting,4,False,5016,16.479611917687244,5016,2.123458427096608,2.99892716445051,0.0,COLOR_ROLE_COMPILER,17.742625511995257,profile examples and synthesize nonlookup rule,small one-hot color-role map or scalar compare chain; reject dynamic MatMul lookup,low-medium: hidden color roles must generalize
292,line_grid_fill,sparse_edit_or_object_completion,,Color_and_Logical,Color Mapping | Object Detection | Sorting | Symmetry Completion,5,False,6305,16.250901751600978,6305,2.352168593182874,3.2276373305367763,0.0,SYMMETRY_LINE_COMPILER,17.614886508512853,"derive orbit/class selector, then lower with sparse D4/line masks","D4/line orbit masks, diagonal basis, small Gather/Where writeback",medium: orientation/class selection must be nonlookup
296,crop_resize,crop_or_resize,,Spatial_and_Geometric,Cropping | Object Detection,3,True,4107,16.67955188604344,4115,1.9254644578950213,2.8009331952489234,0.0,CROP_SHAPE_COMPILER,17.554661696785736,"mine low-cost crop artifacts, then compile bounded bbox Slice/Gather variants",dynamic bbox Slice/Gather first; reject full-grid GatherND; prefer existing low-cost crop artifacts as templates,bbox/generalization risk: require all-arc pass and cost guard
320,sparse_edit_or_object_completion,sparse_edit_or_object_completion,,Object_Based,Color Mapping | Filling Regions | Gravity,7,False,5190,16.445511023840066,5190,2.157559320943786,3.0330280582976883,0.0,LOCAL_PREDICATE_FILL_COMPILER,17.447230875078326,"build changed-cell feature profile, then synthesize small predicate tree","bbox-local 3x3/5x5 predicates, color-role counts, sparse one-hot writeback",medium: predicate tree can overfit; require feature profile and all-arc pass
