template_id,count,patch_shape,patch_cells,marker_color_count,marker_signature,estimated_kernel_params,lowering_role
T420,1,4x6,24,2,"{""markers"": [[2, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5]]]], ""nz"": [[0, 0, 8], [0",24,common_used_template
T421,1,2x4,8,2,"{""markers"": [[7, [[0, 3], [1, 0]]], [8, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [1, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 7], [1, 0, 7], [1, 1, 8], [1, 2, 8], [1, 3, 8]], ""shape"": [2, 4]}",8,distractor_or_rare
T422,1,2x3,6,2,"{""markers"": [[4, [[0, 0], [1, 1]]], [9, [[0, 1], [0, 2], [1, 0], [1, 2]]]], ""nz"": [[0, 0, 4], [0, 1, 9], [0, 2, 9], [1, 0, 9], [1, 1, 4], [1, 2, 9]], ""shape"": [2, 3]}",6,common_used_template
T423,1,2x2,4,2,"{""markers"": [[7, [[0, 0]]], [9, [[0, 0], [0, 1], [1, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [1, 0, 9], [1, 1, 7]], ""shape"": [2, 2]}",4,common_used_template
T424,1,3x4,12,2,"{""markers"": [[1, [[0, 0], [0, 1], [0, 3], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [2, 3]]], [6, [[0, 0], [1, 1]]]], ""nz"": [[0, 0, 1], [0, 1, 1], [0, 2, 6], [0, 3, 1], [1, 0, 1], [1, 1, 1], [1, 2, 1], [1, 3, 6], [2, 0, 1], [2, 1, 1],",12,common_used_template
T425,1,3x2,6,2,"{""markers"": [[1, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 1], [0, 1, 1], [1, 0, 1], [1, 1, 1], [2, 0, 1], [2, 1, 9]], ""shape"": [3, 2]}",6,common_used_template
T426,1,5x6,30,2,"{""markers"": [[1, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 5], [3, 0], [3, 1], [3, 2], [3, 4], [3, 5], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5]]], [7, ",30,common_used_template
T427,1,3x3,9,2,"{""markers"": [[6, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [1, 0, 9], [1, 1, 9], [1, 2, 9], [2, 0, 9], [2, 1, 9], [2, 2, 6]], ""shape"": [3, 3]}",9,common_used_template
T428,1,4x3,12,2,"{""markers"": [[4, [[0, 0], [1, 1]]], [9, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 2], [3, 0], [3, 1]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [1, 0, 9], [1, 1, 9], [1, 2, 9], [2, 0, 9], [2, 1, 4], [2, 2, 9], [3, 0, 9],",12,distractor_or_rare
T429,1,6x2,12,2,"{""markers"": [[1, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [5, 1]]], [8, [[0, 0], [0, 1], [1, 0]]]], ""nz"": [[0, 0, 1], [0, 1, 1], [1, 0, 1], [1, 1, 1], [2, 0, 1], [2, 1, 1], [3, 0, 1], [3, 1, 1], [4, 0, 8], [4, 1, 8],",12,distractor_or_rare
T430,1,6x5,30,2,"{""markers"": [[1, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [5, 0], [5, 1], [5, 2], [5, 3]",30,common_used_template
T431,1,3x3,9,2,"{""markers"": [[1, [[0, 0], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 2]]], [9, [[0, 0], [2, 0]]]], ""nz"": [[0, 0, 1], [0, 1, 9], [0, 2, 1], [1, 0, 1], [1, 1, 1], [1, 2, 1], [2, 0, 1], [2, 1, 9], [2, 2, 1]], ""shape"": [3, 3]}",9,distractor_or_rare
T432,1,3x3,9,2,"{""markers"": [[4, [[0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 2]]], [7, [[0, 0], [2, 1]]]], ""nz"": [[0, 0, 7], [0, 1, 4], [0, 2, 4], [1, 0, 4], [1, 1, 4], [1, 2, 4], [2, 0, 4], [2, 1, 7], [2, 2, 4]], ""shape"": [3, 3]}",9,common_used_template
T433,1,3x3,9,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [2, 0], [2, 1], [2, 2]]], [6, [[0, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 4], [1, 0, 4], [1, 1, 4], [1, 2, 6], [2, 0, 4], [2, 1, 4], [2, 2, 4]], ""shape"": [3, 3]}",9,common_used_template
T434,1,3x3,9,2,"{""markers"": [[2, [[0, 1], [0, 2], [1, 0]]], [5, [[0, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 5], [0, 1, 2], [0, 2, 2], [1, 0, 2], [1, 1, 5], [1, 2, 5], [2, 0, 5], [2, 1, 5], [2, 2, 5]], ""shape"": [3, 3]}",9,common_used_template
T435,1,3x3,9,2,"{""markers"": [[5, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [0, 2, 5], [1, 0, 8], [1, 1, 5], [1, 2, 5], [2, 0, 5], [2, 1, 5], [2, 2, 5]], ""shape"": [3, 3]}",9,common_used_template
T436,1,2x2,4,2,"{""markers"": [[2, [[0, 0], [1, 0], [1, 1]]], [8, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 8], [1, 0, 2], [1, 1, 2]], ""shape"": [2, 2]}",4,common_used_template
T437,1,4x2,8,2,"{""markers"": [[2, [[0, 0], [1, 0], [1, 1], [3, 0], [3, 1]]], [8, [[0, 1], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 8], [1, 0, 2], [1, 1, 2], [2, 0, 8], [2, 1, 8], [3, 0, 2], [3, 1, 2]], ""shape"": [4, 2]}",8,common_used_template
T438,1,5x2,10,2,"{""markers"": [[2, [[0, 0], [0, 1], [1, 0], [1, 1], [3, 0], [3, 1], [4, 0], [4, 1]]], [3, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [1, 0, 2], [1, 1, 2], [2, 0, 3], [2, 1, 3], [3, 0, 2], [3, 1, 2], [4, 0, 2], [4, 1, 2]], ""shape"": [5, 2",10,distractor_or_rare
T439,1,2x6,12,2,"{""markers"": [[3, [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 4], [1, 5]]], [5, [[0, 0], [1, 3]]]], ""nz"": [[0, 0, 5], [0, 1, 3], [0, 2, 3], [0, 3, 3], [0, 4, 3], [0, 5, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], [1, 3, 5],",12,distractor_or_rare
T440,1,5x4,20,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 1], [3, 2], [3, 3], [4, 1], [4, 2], [4, 3]]], [6, [[0, 2], [3, 0], [4, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 6], [0, 3, 3], [",20,distractor_or_rare
T441,1,2x7,14,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [0, 4, 3], [0, 5, 3], [0, 6, 3], [1, 0, 3], [1, 1",14,common_used_template
T442,1,5x4,20,2,"{""markers"": [[2, [[0, 0]]], [3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [4, 3]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [",20,common_used_template
T443,1,5x6,30,2,"{""markers"": [[3, [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 0], [3, 1], [3, 3], [3, 5], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5]]], [9, ",30,distractor_or_rare
T444,1,4x3,12,2,"{""markers"": [[3, [[0, 0], [0, 1], [1, 0], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]], [4, [[0, 1], [1, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 4], [1, 0, 3], [1, 1, 4], [1, 2, 3], [2, 0, 3], [2, 1, 3], [2, 2, 3], [3, 0, 3],",12,common_used_template
T445,1,6x5,30,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4]",30,common_used_template
T446,1,7x2,14,2,"{""markers"": [[3, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 0], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1], [6, 0], [6, 1]]], [4, [[0, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [1, 0, 3], [1, 1, 3], [2, 0, 3], [2, 1, 4], [3, 0, 3], [3, 1, 3], [4, 0",14,common_used_template
T447,1,3x3,9,2,"{""markers"": [[4, [[0, 0], [1, 0]]], [7, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [1, 0, 4], [1, 1, 7], [1, 2, 7], [2, 0, 4], [2, 1, 7], [2, 2, 7]], ""shape"": [3, 3]}",9,common_used_template
T448,1,3x5,15,2,"{""markers"": [[4, [[0, 2], [1, 1], [2, 0]]], [7, [[0, 0], [0, 1], [0, 2], [0, 4], [1, 0], [1, 1], [1, 3], [1, 4], [2, 0], [2, 2], [2, 3], [2, 4]]]], ""nz"": [[0, 0, 7], [0, 1, 7], [0, 2, 7], [0, 3, 4], [0, 4, 7], [1, 0, 7], [1, 1, 7], [1, 2, 4",15,common_used_template
T449,1,2x2,4,2,"{""markers"": [[3, [[0, 0]]], [7, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 7], [0, 1, 3], [1, 0, 7], [1, 1, 7]], ""shape"": [2, 2]}",4,common_used_template
T450,1,4x3,12,2,"{""markers"": [[4, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]], [9, [[0, 2], [1, 2], [2, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 9], [1, 0, 4], [1, 1, 4], [1, 2, 9], [2, 0, 9], [2, 1, 4], [2, 2, 4], [3, 0, 4],",12,distractor_or_rare
T451,1,3x7,21,2,"{""markers"": [[2, [[0, 1], [1, 0]]], [4, [[0, 0], [0, 1], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 2], [0, ",21,common_used_template
T452,1,2x4,8,2,"{""markers"": [[4, [[0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3]]], [6, [[0, 0]]]], ""nz"": [[0, 0, 6], [0, 1, 4], [0, 2, 4], [0, 3, 4], [1, 0, 4], [1, 1, 4], [1, 2, 4], [1, 3, 4]], ""shape"": [2, 4]}",8,common_used_template
T453,1,3x7,21,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6]]], [5, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, ",21,common_used_template
T454,1,6x3,18,2,"{""markers"": [[2, [[0, 0]]], [3, [[0, 0], [0, 1], [0, 2], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [1, 0, 2], [1, 1, 3], [1, 2,",18,common_used_template
T455,1,3x4,12,2,"{""markers"": [[3, [[0, 0], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [2, 0], [2, 2], [2, 3]]], [5, [[0, 0], [1, 2], [2, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 5], [0, 2, 3], [0, 3, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], [1, 3, 5], [2, 0, 3], [2, 1, 5],",12,common_used_template
T456,1,3x2,6,2,"{""markers"": [[1, [[0, 0], [0, 1]]], [5, [[0, 0], [0, 1], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [1, 0, 1], [1, 1, 1], [2, 0, 5], [2, 1, 5]], ""shape"": [3, 2]}",6,common_used_template
T457,1,3x2,6,2,"{""markers"": [[3, [[0, 0]]], [5, [[0, 0], [0, 1], [1, 0], [1, 1], [2, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [1, 0, 5], [1, 1, 5], [2, 0, 3], [2, 1, 5]], ""shape"": [3, 2]}",6,common_used_template
T458,1,2x5,10,2,"{""markers"": [[2, [[0, 1], [1, 0], [1, 1]]], [5, [[0, 0], [0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4]]]], ""nz"": [[0, 0, 5], [0, 1, 2], [0, 2, 5], [0, 3, 5], [0, 4, 5], [1, 0, 2], [1, 1, 2], [1, 2, 5], [1, 3, 5], [1, 4, 5]], ""shape"": [2, 5",10,common_used_template
T459,1,3x4,12,2,"{""markers"": [[4, [[0, 2], [2, 0]]], [8, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 2], [2, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 4], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 8], [2, 0, 8], [2, 1, 4],",12,distractor_or_rare
T460,1,3x4,12,2,"{""markers"": [[5, [[0, 0]]], [8, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [0, 3, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], [1, 3, 8], [2, 0, 8], [2, 1, 8],",12,common_used_template
T461,1,3x4,12,2,"{""markers"": [[1, [[0, 0], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 3]]], [5, [[0, 0], [0, 1], [2, 1]]]], ""nz"": [[0, 0, 1], [0, 1, 5], [0, 2, 5], [0, 3, 1], [1, 0, 1], [1, 1, 1], [1, 2, 1], [1, 3, 1], [2, 0, 1], [2, 1, 1],",12,distractor_or_rare
T462,1,6x5,30,2,"{""markers"": [[1, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 1], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [4, 0], [4, 1], [4, 2], [4, 3], [4, 4], [5, 0], [5, 1], [5, 2], [5, 3], [5, 4]",30,common_used_template
T463,1,2x3,6,2,"{""markers"": [[1, [[0, 1], [0, 2], [1, 0], [1, 1], [1, 2]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 7], [0, 1, 1], [0, 2, 1], [1, 0, 1], [1, 1, 1], [1, 2, 1]], ""shape"": [2, 3]}",6,common_used_template
T464,1,5x2,10,2,"{""markers"": [[1, [[0, 0]]], [5, [[0, 0], [0, 1], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 5], [1, 0, 1], [1, 1, 5], [2, 0, 5], [2, 1, 5], [3, 0, 5], [3, 1, 5], [4, 0, 5], [4, 1, 5]], ""shape"": [5, 2",10,common_used_template
T465,1,2x2,4,2,"{""markers"": [[5, [[0, 0], [1, 0]]], [7, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 7], [0, 1, 5], [1, 0, 7], [1, 1, 5]], ""shape"": [2, 2]}",4,distractor_or_rare
T466,1,2x3,6,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [1, 0]]], [9, [[0, 0], [0, 1]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [1, 0, 2], [1, 1, 9], [1, 2, 9]], ""shape"": [2, 3]}",6,distractor_or_rare
T467,1,4x3,12,2,"{""markers"": [[1, [[0, 1], [2, 0], [3, 0]]], [2, [[0, 0], [0, 1], [1, 0], [1, 1], [1, 2], [2, 0], [2, 2], [3, 0], [3, 2]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 1], [1, 0, 2], [1, 1, 2], [1, 2, 2], [2, 0, 2], [2, 1, 1], [2, 2, 2], [3, 0, 2],",12,distractor_or_rare
T468,1,5x3,15,2,"{""markers"": [[2, [[0, 0], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]], [3, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 3], [0, 2, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2], [2, 0, 2], [2, 1, 2",15,common_used_template
T469,1,2x2,4,2,"{""markers"": [[3, [[0, 0]]], [5, [[0, 0], [1, 0], [1, 1]]]], ""nz"": [[0, 0, 5], [0, 1, 3], [1, 0, 5], [1, 1, 5]], ""shape"": [2, 2]}",4,distractor_or_rare
T470,1,5x3,15,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2]]], [7, [[0, 0]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [1, 0, 3], [1, 1, 3], [1, 2, 3], [2, 0, 7], [2, 1, 3",15,common_used_template
T471,1,3x4,12,2,"{""markers"": [[3, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 2], [2, 0], [2, 1], [2, 2], [2, 3]]], [4, [[0, 0], [0, 2]]]], ""nz"": [[0, 0, 3], [0, 1, 3], [0, 2, 3], [0, 3, 3], [1, 0, 3], [1, 1, 4], [1, 2, 3], [1, 3, 4], [2, 0, 3], [2, 1, 3],",12,distractor_or_rare
T472,1,3x5,15,2,"{""markers"": [[2, [[0, 0], [0, 2], [0, 3], [1, 0], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4]]], [3, [[0, 0], [0, 3], [1, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 3], [0, 2, 2], [0, 3, 2], [0, 4, 3], [1, 0, 2], [1, 1, 3], [1, 2, 2",15,distractor_or_rare
T473,1,4x4,16,2,"{""markers"": [[1, [[0, 0]]], [2, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 1], [1, 0, 2], [1, 1, 2], [1, 2, 2], ",16,common_used_template
T474,1,4x5,20,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [1, 0], [1, 2], [1, 3], [1, 4], [2, 1], [2, 2], [2, 3], [2, 4], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]], [3, [[0, 1], [1, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [",20,distractor_or_rare
T475,1,3x2,6,2,"{""markers"": [[6, [[0, 0], [1, 1]]], [9, [[0, 1], [1, 0], [2, 0], [2, 1]]]], ""nz"": [[0, 0, 6], [0, 1, 9], [1, 0, 9], [1, 1, 6], [2, 0, 9], [2, 1, 9]], ""shape"": [3, 2]}",6,distractor_or_rare
T476,1,2x7,14,2,"{""markers"": [[8, [[0, 0]]], [9, [[0, 0], [0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6]]]], ""nz"": [[0, 0, 9], [0, 1, 9], [0, 2, 9], [0, 3, 9], [0, 4, 9], [0, 5, 9], [0, 6, 9], [1, 0, 8], [1, 1",14,common_used_template
T477,1,5x4,20,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 2], [4, 0], [4, 1], [4, 2], [4, 3]]], [9, [[0, 0], [0, 2]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [0, 3, 2], [",20,common_used_template
T478,1,4x3,12,2,"{""markers"": [[2, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 1], [2, 2], [3, 0], [3, 1], [3, 2]]], [4, [[0, 0]]]], ""nz"": [[0, 0, 2], [0, 1, 2], [0, 2, 2], [1, 0, 2], [1, 1, 2], [1, 2, 2], [2, 0, 4], [2, 1, 2], [2, 2, 2], [3, 0, 2],",12,common_used_template
T479,1,4x7,28,2,"{""markers"": [[2, [[0, 0], [2, 1]]], [3, [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 0], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [3, 0], [3, 1], [3, 2], [3, 3], [3, 4], [3, 5],",28,common_used_template
T480,1,6x4,24,2,"{""markers"": [[2, [[0, 3], [1, 1], [2, 0]]], [3, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 2], [1, 3], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 2], [5, 3]]]], ""nz"": [[0, 0, 3], [0",24,common_used_template
T481,1,5x2,10,2,"{""markers"": [[1, [[0, 0]]], [3, [[0, 0], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1]]]], ""nz"": [[0, 0, 3], [0, 1, 1], [1, 0, 3], [1, 1, 3], [2, 0, 3], [2, 1, 3], [3, 0, 3], [3, 1, 3], [4, 0, 3], [4, 1, 3]], ""shape"": [5, 2",10,common_used_template
T482,1,3x2,6,2,"{""markers"": [[7, [[0, 1], [1, 0], [1, 1]]], [8, [[0, 0], [0, 1], [1, 0]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [1, 0, 8], [1, 1, 7], [2, 0, 7], [2, 1, 7]], ""shape"": [3, 2]}",6,common_used_template
T483,1,6x2,12,2,"{""markers"": [[8, [[0, 1], [1, 0], [1, 1], [2, 0], [2, 1], [3, 0], [3, 1], [4, 0], [4, 1], [5, 0], [5, 1]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 9], [0, 1, 8], [1, 0, 8], [1, 1, 8], [2, 0, 8], [2, 1, 8], [3, 0, 8], [3, 1, 8], [4, 0, 8], [4, 1, 8],",12,common_used_template
T484,1,7x3,21,2,"{""markers"": [[7, [[0, 0], [3, 1]]], [8, [[0, 0], [0, 1], [0, 2], [1, 0], [1, 1], [1, 2], [2, 0], [2, 1], [2, 2], [3, 1], [3, 2], [4, 0], [4, 1], [4, 2], [5, 0], [5, 1], [5, 2], [6, 0], [6, 2]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 8], [1, ",21,common_used_template
T485,1,6x4,24,2,"{""markers"": [[4, [[0, 0], [0, 1], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [3, 0], [3, 1], [3, 3], [4, 0], [4, 1], [4, 2], [4, 3], [5, 0], [5, 1], [5, 3]]], [7, [[0, 1], [1, 0], [3, 0]]]], ""nz"": [[0, 0, 4], [0",24,common_used_template
T486,1,4x2,8,2,"{""markers"": [[4, [[0, 0], [0, 1], [1, 0], [2, 0], [2, 1], [3, 0], [3, 1]]], [9, [[0, 0]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [1, 0, 4], [1, 1, 9], [2, 0, 4], [2, 1, 4], [3, 0, 4], [3, 1, 4]], ""shape"": [4, 2]}",8,common_used_template
T487,1,3x5,15,2,"{""markers"": [[1, [[0, 0], [2, 0]]], [4, [[0, 0], [0, 1], [0, 3], [0, 4], [1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [2, 0], [2, 1], [2, 3], [2, 4]]]], ""nz"": [[0, 0, 4], [0, 1, 4], [0, 2, 1], [0, 3, 4], [0, 4, 4], [1, 0, 4], [1, 1, 4], [1, 2, 4",15,distractor_or_rare
T488,1,2x2,4,2,"{""markers"": [[7, [[0, 0], [1, 0]]], [8, [[0, 0], [1, 0]]]], ""nz"": [[0, 0, 8], [0, 1, 7], [1, 0, 8], [1, 1, 7]], ""shape"": [2, 2]}",4,common_used_template
T489,1,3x5,15,2,"{""markers"": [[5, [[0, 0], [0, 2], [1, 2]]], [8, [[0, 0], [0, 1], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4]]]], ""nz"": [[0, 0, 8], [0, 1, 8], [0, 2, 5], [0, 3, 8], [0, 4, 5], [1, 0, 8], [1, 1, 8], [1, 2, 8",15,common_used_template
T490,1,4x4,16,2,"{""markers"": [[5, [[0, 0]]], [8, [[0, 0], [0, 2], [0, 3], [1, 0], [1, 1], [1, 2], [1, 3], [2, 0], [2, 1], [2, 2], [2, 3], [3, 0], [3, 1], [3, 2], [3, 3]]]], ""nz"": [[0, 0, 8], [0, 1, 5], [0, 2, 8], [0, 3, 8], [1, 0, 8], [1, 1, 8], [1, 2, 8], ",16,common_used_template
