idx,split,r,c,in_color,out_color,is_zero,dr,dc,h,w,row_from_bottom,col_from_right,row_parity,col_parity,rank,u,d,l,rr,ud_pair,lr_pair,nbr4
142,arc-gen,5,13,7,0,1,1,8,6,9,4,0,1,0,0,0,7,7,0,0:7,7:0,0:7:7:0
142,arc-gen,6,10,7,3,0,2,5,6,9,3,3,0,1,0,7,7,3,7,7:7,3:7,7:7:3:7
142,arc-gen,6,11,7,0,1,2,6,6,9,3,2,0,0,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,6,12,7,0,1,2,7,6,9,3,1,0,1,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,6,13,7,0,1,2,8,6,9,3,0,0,0,0,7,7,7,0,7:7,7:0,7:7:7:0
142,arc-gen,7,10,7,3,0,3,5,6,9,2,3,1,1,0,7,7,3,7,7:7,3:7,7:7:3:7
142,arc-gen,7,11,7,0,1,3,6,6,9,2,2,1,0,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,7,12,7,0,1,3,7,6,9,2,1,1,1,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,7,13,7,0,1,3,8,6,9,2,0,1,0,0,7,7,7,0,7:7,7:0,7:7:7:0
142,arc-gen,8,10,7,0,1,4,5,6,9,1,3,0,1,0,7,7,0,7,7:7,0:7,7:7:0:7
142,arc-gen,8,11,7,0,1,4,6,6,9,1,2,0,0,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,8,12,7,0,1,4,7,6,9,1,1,0,1,0,7,7,7,7,7:7,7:7,7:7:7:7
142,arc-gen,8,13,7,0,1,4,8,6,9,1,0,0,0,0,7,7,7,0,7:7,7:0,7:7:7:0
142,arc-gen,9,10,7,0,1,5,5,6,9,0,3,1,1,0,7,0,0,7,7:0,0:7,7:0:0:7
142,arc-gen,9,11,7,0,1,5,6,6,9,0,2,1,0,0,7,0,7,7,7:0,7:7,7:0:7:7
142,arc-gen,9,12,7,0,1,5,7,6,9,0,1,1,1,0,7,0,7,7,7:0,7:7,7:0:7:7
142,arc-gen,9,13,7,0,1,5,8,6,9,0,0,1,0,0,7,0,7,0,7:0,7:0,7:0:7:0
143,arc-gen,6,11,5,6,0,1,5,5,9,3,3,1,1,1,6,5,6,5,6:5,6:5,6:5:6:5
143,arc-gen,6,12,5,6,0,1,6,5,9,3,2,1,0,1,6,5,5,5,6:5,5:5,6:5:5:5
143,arc-gen,6,13,5,6,0,1,7,5,9,3,1,1,1,1,6,5,5,5,6:5,5:5,6:5:5:5
143,arc-gen,6,14,5,0,1,1,8,5,9,3,0,1,0,1,0,5,5,0,0:5,5:0,0:5:5:0
143,arc-gen,7,11,5,6,0,2,5,5,9,2,3,0,1,1,5,5,6,5,5:5,6:5,5:5:6:5
143,arc-gen,7,12,5,6,0,2,6,5,9,2,2,0,0,1,5,5,5,5,5:5,5:5,5:5:5:5
143,arc-gen,7,13,5,6,0,2,7,5,9,2,1,0,1,1,5,5,5,5,5:5,5:5,5:5:5:5
143,arc-gen,7,14,5,0,1,2,8,5,9,2,0,0,0,1,5,5,5,0,5:5,5:0,5:5:5:0
143,arc-gen,8,11,5,6,0,3,5,5,9,1,3,1,1,1,5,5,6,5,5:5,6:5,5:5:6:5
143,arc-gen,8,12,5,6,0,3,6,5,9,1,2,1,0,1,5,5,5,5,5:5,5:5,5:5:5:5
143,arc-gen,8,13,5,6,0,3,7,5,9,1,1,1,1,1,5,5,5,5,5:5,5:5,5:5:5:5
143,arc-gen,8,14,5,0,1,3,8,5,9,1,0,1,0,1,5,5,5,0,5:5,5:0,5:5:5:0
143,arc-gen,9,11,5,0,1,4,5,5,9,0,3,0,1,1,5,0,6,5,5:0,6:5,5:0:6:5
143,arc-gen,9,12,5,6,0,4,6,5,9,0,2,0,0,1,5,0,5,5,5:0,5:5,5:0:5:5
143,arc-gen,9,13,5,0,1,4,7,5,9,0,1,0,1,1,5,0,5,5,5:0,5:5,5:0:5:5
143,arc-gen,9,14,5,0,1,4,8,5,9,0,0,0,0,1,5,0,5,0,5:0,5:0,5:0:5:0
144,arc-gen,5,0,4,0,1,2,0,8,9,5,8,0,0,1,0,4,-1,4,0:4,-1:4,0:4:-1:4
144,arc-gen,5,1,4,0,1,2,1,8,9,5,7,0,1,1,0,4,4,4,0:4,4:4,0:4:4:4
144,arc-gen,5,2,4,0,1,2,2,8,9,5,6,0,0,1,3,4,4,4,3:4,4:4,3:4:4:4
144,arc-gen,5,3,4,3,0,2,3,8,9,5,5,0,1,1,3,4,4,3,3:4,4:3,3:4:4:3
144,arc-gen,6,0,4,0,1,3,0,8,9,4,8,1,0,1,4,4,-1,4,4:4,-1:4,4:4:-1:4
144,arc-gen,6,1,4,0,1,3,1,8,9,4,7,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
144,arc-gen,6,2,4,0,1,3,2,8,9,4,6,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
144,arc-gen,6,3,4,3,0,3,3,8,9,4,5,1,1,1,4,4,4,3,4:4,4:3,4:4:4:3
144,arc-gen,7,0,4,0,1,4,0,8,9,3,8,0,0,1,4,4,-1,4,4:4,-1:4,4:4:-1:4
144,arc-gen,7,1,4,0,1,4,1,8,9,3,7,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
144,arc-gen,7,2,4,3,0,4,2,8,9,3,6,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
144,arc-gen,7,3,4,3,0,4,3,8,9,3,5,0,1,1,4,4,4,3,4:4,4:3,4:4:4:3
144,arc-gen,8,0,4,0,1,5,0,8,9,2,8,1,0,1,4,0,-1,4,4:0,-1:4,4:0:-1:4
144,arc-gen,8,1,4,0,1,5,1,8,9,2,7,1,1,1,4,0,4,4,4:0,4:4,4:0:4:4
144,arc-gen,8,2,4,0,1,5,2,8,9,2,6,1,0,1,4,0,4,4,4:0,4:4,4:0:4:4
144,arc-gen,8,3,4,3,0,5,3,8,9,2,5,1,1,1,4,3,4,0,4:3,4:0,4:3:4:0
145,arc-gen,5,5,2,0,1,1,0,6,9,4,8,1,0,1,0,2,0,2,0:2,0:2,0:2:0:2
145,arc-gen,5,6,2,9,0,1,1,6,9,4,7,1,1,1,9,2,2,2,9:2,2:2,9:2:2:2
145,arc-gen,5,7,2,9,0,1,2,6,9,4,6,1,0,1,9,2,2,2,9:2,2:2,9:2:2:2
145,arc-gen,5,8,2,9,0,1,3,6,9,4,5,1,1,1,9,2,2,9,9:2,2:9,9:2:2:9
145,arc-gen,6,5,2,0,1,2,0,6,9,3,8,0,0,1,2,2,0,2,2:2,0:2,2:2:0:2
145,arc-gen,6,6,2,0,1,2,1,6,9,3,7,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
145,arc-gen,6,7,2,9,0,2,2,6,9,3,6,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
145,arc-gen,6,8,2,9,0,2,3,6,9,3,5,0,1,1,2,2,2,9,2:2,2:9,2:2:2:9
145,arc-gen,7,5,2,0,1,3,0,6,9,2,8,1,0,1,2,2,0,2,2:2,0:2,2:2:0:2
145,arc-gen,7,6,2,0,1,3,1,6,9,2,7,1,1,1,2,2,2,2,2:2,2:2,2:2:2:2
145,arc-gen,7,7,2,9,0,3,2,6,9,2,6,1,0,1,2,2,2,2,2:2,2:2,2:2:2:2
145,arc-gen,7,8,2,9,0,3,3,6,9,2,5,1,1,1,2,2,2,0,2:2,2:0,2:2:2:0
145,arc-gen,8,5,2,0,1,4,0,6,9,1,8,0,0,1,2,0,0,2,2:0,0:2,2:0:0:2
145,arc-gen,8,6,2,0,1,4,1,6,9,1,7,0,1,1,2,0,2,2,2:0,2:2,2:0:2:2
145,arc-gen,8,7,2,9,0,4,2,6,9,1,6,0,0,1,2,9,2,2,2:9,2:2,2:9:2:2
145,arc-gen,8,8,2,0,1,4,3,6,9,1,5,0,1,1,2,0,2,0,2:0,2:0,2:0:2:0
146,arc-gen,7,2,8,0,1,2,0,7,8,4,7,0,0,1,0,8,0,8,0:8,0:8,0:8:0:8
146,arc-gen,7,3,8,7,0,2,1,7,8,4,6,0,1,1,7,8,8,8,7:8,8:8,7:8:8:8
146,arc-gen,7,4,8,7,0,2,2,7,8,4,5,0,0,1,7,8,8,8,7:8,8:8,7:8:8:8
146,arc-gen,7,5,8,7,0,2,3,7,8,4,4,0,1,1,7,8,8,7,7:8,8:7,7:8:8:7
146,arc-gen,8,2,8,0,1,3,0,7,8,3,7,1,0,1,8,8,0,8,8:8,0:8,8:8:0:8
146,arc-gen,8,3,8,7,0,3,1,7,8,3,6,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,8,4,8,7,0,3,2,7,8,3,5,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,8,5,8,7,0,3,3,7,8,3,4,1,1,1,8,8,8,7,8:8,8:7,8:8:8:7
146,arc-gen,9,2,8,0,1,4,0,7,8,2,7,0,0,1,8,8,0,8,8:8,0:8,8:8:0:8
146,arc-gen,9,3,8,7,0,4,1,7,8,2,6,0,1,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,9,4,8,7,0,4,2,7,8,2,5,0,0,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,9,5,8,7,0,4,3,7,8,2,4,0,1,1,8,8,8,7,8:8,8:7,8:8:8:7
146,arc-gen,10,2,8,0,1,5,0,7,8,1,7,1,0,1,8,8,0,8,8:8,0:8,8:8:0:8
146,arc-gen,10,3,8,0,1,5,1,7,8,1,6,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,10,4,8,0,1,5,2,7,8,1,5,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
146,arc-gen,10,5,8,7,0,5,3,7,8,1,4,1,1,1,8,8,8,7,8:8,8:7,8:8:8:7
146,arc-gen,11,2,8,0,1,6,0,7,8,0,7,0,0,1,8,0,0,8,8:0,0:8,8:0:0:8
146,arc-gen,11,3,8,0,1,6,1,7,8,0,6,0,1,1,8,0,8,8,8:0,8:8,8:0:8:8
146,arc-gen,11,4,8,0,1,6,2,7,8,0,5,0,0,1,8,0,8,8,8:0,8:8,8:0:8:8
146,arc-gen,11,5,8,7,0,6,3,7,8,0,4,0,1,1,8,0,8,7,8:0,8:7,8:0:8:7
147,arc-gen,6,7,8,9,0,1,4,5,8,3,3,1,0,1,9,8,9,8,9:8,9:8,9:8:9:8
147,arc-gen,6,8,8,9,0,1,5,5,8,3,2,1,1,1,9,8,8,8,9:8,8:8,9:8:8:8
147,arc-gen,6,9,8,0,1,1,6,5,8,3,1,1,0,1,0,8,8,8,0:8,8:8,0:8:8:8
147,arc-gen,6,10,8,0,1,1,7,5,8,3,0,1,1,1,0,8,8,0,0:8,8:0,0:8:8:0
147,arc-gen,7,7,8,9,0,2,4,5,8,2,3,0,0,1,8,8,9,8,8:8,9:8,8:8:9:8
147,arc-gen,7,8,8,9,0,2,5,5,8,2,2,0,1,1,8,8,8,8,8:8,8:8,8:8:8:8
147,arc-gen,7,9,8,0,1,2,6,5,8,2,1,0,0,1,8,8,8,8,8:8,8:8,8:8:8:8
147,arc-gen,7,10,8,0,1,2,7,5,8,2,0,0,1,1,8,8,8,0,8:8,8:0,8:8:8:0
147,arc-gen,8,7,8,9,0,3,4,5,8,1,3,1,0,1,8,8,9,8,8:8,9:8,8:8:9:8
147,arc-gen,8,8,8,9,0,3,5,5,8,1,2,1,1,1,8,8,8,8,8:8,8:8,8:8:8:8
147,arc-gen,8,9,8,9,0,3,6,5,8,1,1,1,0,1,8,8,8,8,8:8,8:8,8:8:8:8
147,arc-gen,8,10,8,0,1,3,7,5,8,1,0,1,1,1,8,8,8,0,8:8,8:0,8:8:8:0
147,arc-gen,9,7,8,9,0,4,4,5,8,0,3,0,0,1,8,0,0,8,8:0,0:8,8:0:0:8
147,arc-gen,9,8,8,9,0,4,5,5,8,0,2,0,1,1,8,0,8,8,8:0,8:8,8:0:8:8
147,arc-gen,9,9,8,0,1,4,6,5,8,0,1,0,0,1,8,0,8,8,8:0,8:8,8:0:8:8
147,arc-gen,9,10,8,0,1,4,7,5,8,0,0,0,1,1,8,0,8,0,8:0,8:0,8:0:8:0
148,arc-gen,3,7,7,5,0,1,2,6,6,4,3,1,0,0,5,7,5,7,5:7,5:7,5:7:5:7
148,arc-gen,3,8,7,0,1,1,3,6,6,4,2,1,1,0,0,7,7,7,0:7,7:7,0:7:7:7
148,arc-gen,3,9,7,0,1,1,4,6,6,4,1,1,0,0,0,7,7,7,0:7,7:7,0:7:7:7
148,arc-gen,3,10,7,0,1,1,5,6,6,4,0,1,1,0,0,7,7,0,0:7,7:0,0:7:7:0
148,arc-gen,4,7,7,0,1,2,2,6,6,3,3,0,0,0,7,7,5,7,7:7,5:7,7:7:5:7
148,arc-gen,4,8,7,0,1,2,3,6,6,3,2,0,1,0,7,7,7,7,7:7,7:7,7:7:7:7
148,arc-gen,4,9,7,0,1,2,4,6,6,3,1,0,0,0,7,7,7,7,7:7,7:7,7:7:7:7
148,arc-gen,4,10,7,0,1,2,5,6,6,3,0,0,1,0,7,7,7,0,7:7,7:0,7:7:7:0
148,arc-gen,5,7,7,0,1,3,2,6,6,2,3,1,0,0,7,7,5,7,7:7,5:7,7:7:5:7
148,arc-gen,5,8,7,0,1,3,3,6,6,2,2,1,1,0,7,7,7,7,7:7,7:7,7:7:7:7
148,arc-gen,5,9,7,0,1,3,4,6,6,2,1,1,0,0,7,7,7,7,7:7,7:7,7:7:7:7
148,arc-gen,5,10,7,0,1,3,5,6,6,2,0,1,1,0,7,7,7,0,7:7,7:0,7:7:7:0
148,arc-gen,6,7,7,5,0,4,2,6,6,1,3,0,0,0,7,5,5,7,7:5,5:7,7:5:5:7
148,arc-gen,6,8,7,0,1,4,3,6,6,1,2,0,1,0,7,0,7,7,7:0,7:7,7:0:7:7
148,arc-gen,6,9,7,0,1,4,4,6,6,1,1,0,0,0,7,0,7,7,7:0,7:7,7:0:7:7
148,arc-gen,6,10,7,0,1,4,5,6,6,1,0,0,1,0,7,0,7,0,7:0,7:0,7:0:7:0
149,arc-gen,5,11,6,9,0,2,5,6,9,3,3,0,1,1,9,6,9,6,9:6,9:6,9:6:9:6
149,arc-gen,5,12,6,9,0,2,6,6,9,3,2,0,0,1,9,6,6,6,9:6,6:6,9:6:6:6
149,arc-gen,5,13,6,9,0,2,7,6,9,3,1,0,1,1,9,6,6,6,9:6,6:6,9:6:6:6
149,arc-gen,5,14,6,0,1,2,8,6,9,3,0,0,0,1,0,6,6,0,0:6,6:0,0:6:6:0
149,arc-gen,6,11,6,9,0,3,5,6,9,2,3,1,1,1,6,6,9,6,6:6,9:6,6:6:9:6
149,arc-gen,6,12,6,9,0,3,6,6,9,2,2,1,0,1,6,6,6,6,6:6,6:6,6:6:6:6
149,arc-gen,6,13,6,0,1,3,7,6,9,2,1,1,1,1,6,6,6,6,6:6,6:6,6:6:6:6
149,arc-gen,6,14,6,0,1,3,8,6,9,2,0,1,0,1,6,6,6,0,6:6,6:0,6:6:6:0
149,arc-gen,7,11,6,9,0,4,5,6,9,1,3,0,1,1,6,9,0,6,6:9,0:6,6:9:0:6
149,arc-gen,7,12,6,9,0,4,6,6,9,1,2,0,0,1,6,0,6,6,6:0,6:6,6:0:6:6
149,arc-gen,7,13,6,9,0,4,7,6,9,1,1,0,1,1,6,0,6,6,6:0,6:6,6:0:6:6
149,arc-gen,7,14,6,0,1,4,8,6,9,1,0,0,0,1,6,0,6,0,6:0,6:0,6:0:6:0
150,arc-gen,5,7,3,5,0,2,4,6,8,3,3,0,0,0,5,3,5,3,5:3,5:3,5:3:5:3
150,arc-gen,5,8,3,5,0,2,5,6,8,3,2,0,1,0,5,3,3,3,5:3,3:3,5:3:3:3
150,arc-gen,5,9,3,5,0,2,6,6,8,3,1,0,0,0,0,3,3,3,0:3,3:3,0:3:3:3
150,arc-gen,5,10,3,0,1,2,7,6,8,3,0,0,1,0,0,3,3,0,0:3,3:0,0:3:3:0
150,arc-gen,6,7,3,5,0,3,4,6,8,2,3,1,0,0,3,3,5,3,3:3,5:3,3:3:5:3
150,arc-gen,6,8,3,5,0,3,5,6,8,2,2,1,1,0,3,3,3,3,3:3,3:3,3:3:3:3
150,arc-gen,6,9,3,0,1,3,6,6,8,2,1,1,0,0,3,3,3,3,3:3,3:3,3:3:3:3
150,arc-gen,6,10,3,0,1,3,7,6,8,2,0,1,1,0,3,3,3,0,3:3,3:0,3:3:3:0
150,arc-gen,7,7,3,0,1,4,4,6,8,1,3,0,0,0,3,3,0,3,3:3,0:3,3:3:0:3
150,arc-gen,7,8,3,5,0,4,5,6,8,1,2,0,1,0,3,3,3,3,3:3,3:3,3:3:3:3
150,arc-gen,7,9,3,0,1,4,6,6,8,1,1,0,0,0,3,3,3,3,3:3,3:3,3:3:3:3
150,arc-gen,7,10,3,0,1,4,7,6,8,1,0,0,1,0,3,3,3,0,3:3,3:0,3:3:3:0
150,arc-gen,8,7,3,0,1,5,4,6,8,0,3,1,0,0,3,0,0,3,3:0,0:3,3:0:0:3
150,arc-gen,8,8,3,0,1,5,5,6,8,0,2,1,1,0,3,0,3,3,3:0,3:3,3:0:3:3
150,arc-gen,8,9,3,0,1,5,6,6,8,0,1,1,0,0,3,0,3,3,3:0,3:3,3:0:3:3
150,arc-gen,8,10,3,0,1,5,7,6,8,0,0,1,1,0,3,0,3,0,3:0,3:0,3:0:3:0
151,arc-gen,5,9,7,5,0,1,4,6,8,4,3,1,0,0,0,7,5,7,0:7,5:7,0:7:5:7
151,arc-gen,5,10,7,0,1,1,5,6,8,4,2,1,1,0,0,7,7,7,0:7,7:7,0:7:7:7
151,arc-gen,5,11,7,0,1,1,6,6,8,4,1,1,0,0,0,7,7,7,0:7,7:7,0:7:7:7
151,arc-gen,5,12,7,0,1,1,7,6,8,4,0,1,1,0,0,7,7,0,0:7,7:0,0:7:7:0
151,arc-gen,6,9,7,0,1,2,4,6,8,3,3,0,0,0,7,7,5,7,7:7,5:7,7:7:5:7
151,arc-gen,6,10,7,0,1,2,5,6,8,3,2,0,1,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,6,11,7,0,1,2,6,6,8,3,1,0,0,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,6,12,7,0,1,2,7,6,8,3,0,0,1,0,7,7,7,0,7:7,7:0,7:7:7:0
151,arc-gen,7,9,7,0,1,3,4,6,8,2,3,1,0,0,7,7,0,7,7:7,0:7,7:7:0:7
151,arc-gen,7,10,7,0,1,3,5,6,8,2,2,1,1,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,7,11,7,0,1,3,6,6,8,2,1,1,0,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,7,12,7,0,1,3,7,6,8,2,0,1,1,0,7,7,7,0,7:7,7:0,7:7:7:0
151,arc-gen,8,9,7,0,1,4,4,6,8,1,3,0,0,0,7,7,0,7,7:7,0:7,7:7:0:7
151,arc-gen,8,10,7,0,1,4,5,6,8,1,2,0,1,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,8,11,7,0,1,4,6,6,8,1,1,0,0,0,7,7,7,7,7:7,7:7,7:7:7:7
151,arc-gen,8,12,7,0,1,4,7,6,8,1,0,0,1,0,7,7,7,0,7:7,7:0,7:7:7:0
151,arc-gen,9,9,7,0,1,5,4,6,8,0,3,1,0,0,7,0,0,7,7:0,0:7,7:0:0:7
151,arc-gen,9,10,7,0,1,5,5,6,8,0,2,1,1,0,7,0,7,7,7:0,7:7,7:0:7:7
151,arc-gen,9,11,7,0,1,5,6,6,8,0,1,1,0,0,7,0,7,7,7:0,7:7,7:0:7:7
151,arc-gen,9,12,7,0,1,5,7,6,8,0,0,1,1,0,7,0,7,0,7:0,7:0,7:0:7:0
152,arc-gen,6,9,3,0,1,2,4,5,8,2,3,0,0,1,2,3,0,3,2:3,0:3,2:3:0:3
152,arc-gen,6,10,3,2,0,2,5,5,8,2,2,0,1,1,2,3,3,3,2:3,3:3,2:3:3:3
152,arc-gen,6,11,3,0,1,2,6,5,8,2,1,0,0,1,2,3,3,3,2:3,3:3,2:3:3:3
152,arc-gen,6,12,3,0,1,2,7,5,8,2,0,0,1,1,0,3,3,0,0:3,3:0,0:3:3:0
152,arc-gen,7,9,3,0,1,3,4,5,8,1,3,1,0,1,3,3,0,3,3:3,0:3,3:3:0:3
152,arc-gen,7,10,3,0,1,3,5,5,8,1,2,1,1,1,3,3,3,3,3:3,3:3,3:3:3:3
152,arc-gen,7,11,3,0,1,3,6,5,8,1,1,1,0,1,3,3,3,3,3:3,3:3,3:3:3:3
152,arc-gen,7,12,3,0,1,3,7,5,8,1,0,1,1,1,3,3,3,0,3:3,3:0,3:3:3:0
152,arc-gen,8,9,3,0,1,4,4,5,8,0,3,0,0,1,3,0,0,3,3:0,0:3,3:0:0:3
152,arc-gen,8,10,3,0,1,4,5,5,8,0,2,0,1,1,3,0,3,3,3:0,3:3,3:0:3:3
152,arc-gen,8,11,3,0,1,4,6,5,8,0,1,0,0,1,3,0,3,3,3:0,3:3,3:0:3:3
152,arc-gen,8,12,3,0,1,4,7,5,8,0,0,0,1,1,3,0,3,0,3:0,3:0,3:0:3:0
153,arc-gen,5,5,4,0,1,2,0,6,9,3,8,0,0,1,0,4,0,4,0:4,0:4,0:4:0:4
153,arc-gen,5,6,4,7,0,2,1,6,9,3,7,0,1,1,7,4,4,4,7:4,4:4,7:4:4:4
153,arc-gen,5,7,4,7,0,2,2,6,9,3,6,0,0,1,7,4,4,4,7:4,4:4,7:4:4:4
153,arc-gen,5,8,4,7,0,2,3,6,9,3,5,0,1,1,7,4,4,7,7:4,4:7,7:4:4:7
153,arc-gen,6,5,4,0,1,3,0,6,9,2,8,1,0,1,4,4,0,4,4:4,0:4,4:4:0:4
153,arc-gen,6,6,4,7,0,3,1,6,9,2,7,1,1,1,4,4,4,4,4:4,4:4,4:4:4:4
153,arc-gen,6,7,4,7,0,3,2,6,9,2,6,1,0,1,4,4,4,4,4:4,4:4,4:4:4:4
153,arc-gen,6,8,4,7,0,3,3,6,9,2,5,1,1,1,4,4,4,7,4:4,4:7,4:4:4:7
153,arc-gen,7,5,4,0,1,4,0,6,9,1,8,0,0,1,4,4,0,4,4:4,0:4,4:4:0:4
153,arc-gen,7,6,4,0,1,4,1,6,9,1,7,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
153,arc-gen,7,7,4,7,0,4,2,6,9,1,6,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
153,arc-gen,7,8,4,7,0,4,3,6,9,1,5,0,1,1,4,4,4,7,4:4,4:7,4:4:4:7
153,arc-gen,8,5,4,0,1,5,0,6,9,0,8,1,0,1,4,0,0,4,4:0,0:4,4:0:0:4
153,arc-gen,8,6,4,0,1,5,1,6,9,0,7,1,1,1,4,0,4,4,4:0,4:4,4:0:4:4
153,arc-gen,8,7,4,0,1,5,2,6,9,0,6,1,0,1,4,0,4,4,4:0,4:4,4:0:4:4
153,arc-gen,8,8,4,0,1,5,3,6,9,0,5,1,1,1,4,0,4,0,4:0,4:0,4:0:4:0
154,arc-gen,5,2,9,0,1,1,0,4,9,2,8,1,0,1,0,9,0,9,0:9,0:9,0:9:0:9
154,arc-gen,5,3,9,7,0,1,1,4,9,2,7,1,1,1,0,9,9,9,0:9,9:9,0:9:9:9
154,arc-gen,5,4,9,7,0,1,2,4,9,2,6,1,0,1,7,9,9,9,7:9,9:9,7:9:9:9
154,arc-gen,5,5,9,7,0,1,3,4,9,2,5,1,1,1,7,9,9,7,7:9,9:7,7:9:9:7
154,arc-gen,6,2,9,0,1,2,0,4,9,1,8,0,0,1,9,9,0,9,9:9,0:9,9:9:0:9
154,arc-gen,6,3,9,7,0,2,1,4,9,1,7,0,1,1,9,9,9,9,9:9,9:9,9:9:9:9
154,arc-gen,6,4,9,7,0,2,2,4,9,1,6,0,0,1,9,9,9,9,9:9,9:9,9:9:9:9
154,arc-gen,6,5,9,7,0,2,3,4,9,1,5,0,1,1,9,9,9,7,9:9,9:7,9:9:9:7
154,arc-gen,7,2,9,0,1,3,0,4,9,0,8,1,0,1,9,0,0,9,9:0,0:9,9:0:0:9
154,arc-gen,7,3,9,0,1,3,1,4,9,0,7,1,1,1,9,0,9,9,9:0,9:9,9:0:9:9
154,arc-gen,7,4,9,7,0,3,2,4,9,0,6,1,0,1,9,0,9,9,9:0,9:9,9:0:9:9
154,arc-gen,7,5,9,7,0,3,3,4,9,0,5,1,1,1,9,0,9,0,9:0,9:0,9:0:9:0
155,arc-gen,5,11,2,0,1,1,5,6,9,4,3,1,1,1,9,2,9,2,9:2,9:2,9:2:9:2
155,arc-gen,5,12,2,9,0,1,6,6,9,4,2,1,0,1,9,2,2,2,9:2,2:2,9:2:2:2
155,arc-gen,5,13,2,0,1,1,7,6,9,4,1,1,1,1,0,2,2,2,0:2,2:2,0:2:2:2
155,arc-gen,5,14,2,0,1,1,8,6,9,4,0,1,0,1,0,2,2,0,0:2,2:0,0:2:2:0
155,arc-gen,6,11,2,0,1,2,5,6,9,3,3,0,1,1,2,2,0,2,2:2,0:2,2:2:0:2
155,arc-gen,6,12,2,0,1,2,6,6,9,3,2,0,0,1,2,2,2,2,2:2,2:2,2:2:2:2
155,arc-gen,6,13,2,0,1,2,7,6,9,3,1,0,1,1,2,2,2,2,2:2,2:2,2:2:2:2
155,arc-gen,6,14,2,0,1,2,8,6,9,3,0,0,0,1,2,2,2,0,2:2,2:0,2:2:2:0
155,arc-gen,7,11,2,0,1,3,5,6,9,2,3,1,1,1,2,0,9,2,2:0,9:2,2:0:9:2
155,arc-gen,7,12,2,0,1,3,6,6,9,2,2,1,0,1,2,0,2,2,2:0,2:2,2:0:2:2
155,arc-gen,7,13,2,0,1,3,7,6,9,2,1,1,1,1,2,0,2,2,2:0,2:2,2:0:2:2
155,arc-gen,7,14,2,0,1,3,8,6,9,2,0,1,0,1,2,0,2,0,2:0,2:0,2:0:2:0
156,arc-gen,5,7,4,2,0,1,5,7,9,5,3,1,1,1,2,4,2,4,2:4,2:4,2:4:2:4
156,arc-gen,5,8,4,2,0,1,6,7,9,5,2,1,0,1,0,4,4,4,0:4,4:4,0:4:4:4
156,arc-gen,5,9,4,2,0,1,7,7,9,5,1,1,1,1,2,4,4,4,2:4,4:4,2:4:4:4
156,arc-gen,5,10,4,0,1,1,8,7,9,5,0,1,0,1,0,4,4,0,0:4,4:0,0:4:4:0
156,arc-gen,6,7,4,2,0,2,5,7,9,4,3,0,1,1,4,4,0,4,4:4,0:4,4:4:0:4
156,arc-gen,6,8,4,2,0,2,6,7,9,4,2,0,0,1,4,4,4,4,4:4,4:4,4:4:4:4
156,arc-gen,6,9,4,0,1,2,7,7,9,4,1,0,1,1,4,4,4,4,4:4,4:4,4:4:4:4
156,arc-gen,6,10,4,0,1,2,8,7,9,4,0,0,0,1,4,4,4,0,4:4,4:0,4:4:4:0
156,arc-gen,7,7,4,2,0,3,5,7,9,3,3,1,1,1,4,0,0,4,4:0,0:4,4:0:0:4
156,arc-gen,7,8,4,2,0,3,6,7,9,3,2,1,0,1,4,2,4,4,4:2,4:4,4:2:4:4
156,arc-gen,7,9,4,2,0,3,7,7,9,3,1,1,1,1,4,0,4,4,4:0,4:4,4:0:4:4
156,arc-gen,7,10,4,0,1,3,8,7,9,3,0,1,0,1,4,0,4,0,4:0,4:0,4:0:4:0
157,arc-gen,3,10,5,2,0,1,5,7,9,5,3,1,1,1,2,5,2,5,2:5,2:5,2:5:2:5
157,arc-gen,3,11,5,2,0,1,6,7,9,5,2,1,0,1,2,5,5,5,2:5,5:5,2:5:5:5
